tau_d,blending,noise_delta,run,error_envelope,error_outside_switch,error_spike_windowed,error_spike_instant,num_switches,avg_time_between_switches,switch_rate,J,J_raw
0.0,True,0.08,9,1.3307060855900956,0.27434243892528887,1.3307060855900956,1.3240648725589612,15,1.252857142857143,0.75,0.09945887406903287,0.44313083692648175
0.1,False,0.0,0,0.9519470139035572,0.2771416023737027,0.8127281798171263,0.7834660319615526,9,2.1775,0.45,0.26739243943615765,0.2604181461898087
0.1,True,0.0,0,0.9519470139035572,0.27719271465860723,0.8127281798171263,0.7834660319615526,9,2.1775,0.45,0.05215484758205377,0.2603358812939868
0.1,False,0.0,1,0.7880847063820832,0.25527845577349817,0.7880847063820832,0.7733487020707369,10,1.9533333333333336,0.5,0.27548581591060506,0.21081395108846748
0.1,True,0.0,1,0.7880847063820832,0.2551011848090675,0.7880847063820832,0.7733487020707369,10,1.9533333333333336,0.5,0.06594210306373036,0.21081395108846748
0.1,False,0.0,2,0.7701901667444105,0.25912790895118126,0.7701901667444105,0.7701901667444105,10,1.9555555555555557,0.5,0.24267562861919006,0.23225232627284645
0.1,True,0.0,2,0.7701901667444105,0.25882114585138594,0.7701901667444105,0.7701901667444105,10,1.9555555555555557,0.5,0.06651760243783647,0.23231301506101554
0.1,False,0.0,3,1.220070804896383,0.2746500480611393,1.217549499211934,1.2055253366101661,10,1.9711111111111113,0.5,0.4021344307028218,0.3999206527308535
0.1,True,0.0,3,1.220070804896383,0.2747177441153829,1.214913820291693,1.2021994191859646,10,1.9711111111111113,0.5,0.10412016097190024,0.3999206527308535
0.1,False,0.0,4,0.8106899282556009,0.25722276713425885,0.7310250730336463,0.6838154184994604,9,2.1900000000000004,0.45,0.2655484134690357,0.21737072301303745
0.1,True,0.0,4,0.8106899282556009,0.2572825028569089,0.7310250730336463,0.6838154184994604,9,2.1900000000000004,0.45,0.04918204835396473,0.21737072301303745
0.1,False,0.0,5,1.236761941134973,0.2928389564711599,1.236761941134973,1.2260937963137586,9,2.2,0.45,0.22892032693766928,0.2185234568062567
0.1,True,0.0,5,1.236761941134973,0.29285693463512513,1.236761941134973,1.2260937963137586,9,2.2,0.45,0.07656959634108168,0.2185180244967007
0.1,False,0.0,6,1.132397512132988,0.2782196012505779,1.132397512132988,1.1298052316561973,10,1.9711111111111113,0.5,0.32669240149250994,0.3149336244890567
0.1,True,0.0,6,1.1333838237882201,0.27822234671637236,1.1333838237882201,1.131055798349776,10,1.9711111111111113,0.5,0.09223567012469396,0.3149441252157038
0.1,False,0.0,7,1.3296948322080233,0.28187342042862024,1.3296948322080233,1.3279349908454414,10,1.9711111111111113,0.5,0.4227301776869054,0.36224712243025026
